user_id,total_orders,frequency_group,segment_name
110401,96,1,High
180551,96,1,High
117924,96,1,High
27170,96,1,High
66664,96,1,High
72356,96,1,High
13406,96,1,High
9141,96,1,High
88890,96,1,High
15060,96,1,High
66046,96,1,High
27536,96,1,High
13945,96,1,High
48599,96,1,High
47076,96,1,High
14868,96,1,High
18978,96,1,High
21008,96,1,High
167069,96,1,High
131762,96,1,High
195573,96,1,High
120377,96,1,High
50607,96,1,High
652,96,1,High
37142,96,1,High
149798,96,1,High
77365,96,1,High
196075,96,1,High
110442,96,1,High
159765,96,1,High
98357,96,1,High
79965,96,1,High
48147,96,1,High
27537,96,1,High
75395,96,1,High
108564,96,1,High
4281,96,1,High
205751,96,1,High
158709,96,1,High
167031,96,1,High
15961,96,1,High
626,95,1,High
177418,95,1,High
135867,95,1,High
155263,95,1,High
183016,95,1,High
181796,95,1,High
125883,95,1,High
192060,95,1,High
85714,95,1,High
55667,95,1,High
191198,95,1,High
189947,95,1,High
143986,95,1,High
128078,95,1,High
122758,95,1,High
182717,95,1,High
87680,95,1,High
34414,95,1,High
56888,95,1,High
196464,95,1,High
76523,95,1,High
166451,95,1,High
166866,95,1,High
125458,95,1,High
186876,95,1,High
97669,95,1,High
184021,95,1,High
122449,95,1,High
154842,95,1,High
180214,95,1,High
177179,95,1,High
115598,95,1,High
142869,95,1,High
134409,95,1,High
162393,95,1,High
137410,95,1,High
167364,95,1,High
163327,95,1,High
161401,95,1,High
110174,95,1,High
200112,95,1,High
18702,95,1,High
51867,95,1,High
88135,95,1,High
61220,95,1,High
80270,95,1,High
87473,95,1,High
25409,95,1,High
104686,95,1,High
90517,95,1,High
95847,95,1,High
47461,95,1,High
94535,95,1,High
90080,95,1,High
65532,95,1,High
54902,95,1,High
43206,95,1,High
58491,95,1,High
43278,95,1,High
29933,95,1,High
66706,95,1,High
53479,95,1,High
83715,95,1,High
45766,95,1,High
63308,94,1,High
38353,94,1,High
81332,94,1,High
89211,94,1,High
17222,94,1,High
7713,94,1,High
10463,94,1,High
46923,94,1,High
59161,94,1,High
11871,94,1,High
9341,94,1,High
85359,94,1,High
79278,94,1,High
80422,94,1,High
34396,94,1,High
48988,94,1,High
62052,94,1,High
83377,94,1,High
31355,94,1,High
97729,94,1,High
11511,94,1,High
26399,94,1,High
193900,94,1,High
86376,94,1,High
158651,94,1,High
176940,94,1,High
187880,94,1,High
6330,94,1,High
118185,94,1,High
171627,94,1,High
176076,94,1,High
172883,94,1,High
5665,94,1,High
110299,94,1,High
156837,94,1,High
43351,94,1,High
52962,94,1,High
91771,94,1,High
28831,94,1,High
33250,94,1,High
158741,94,1,High
119439,94,1,High
167977,94,1,High
516,94,1,High
190904,94,1,High
153516,94,1,High
176394,94,1,High
134511,94,1,High
127000,94,1,High
203487,94,1,High
159780,94,1,High
119515,94,1,High
151514,94,1,High
151470,94,1,High
126311,94,1,High
139915,94,1,High
129749,94,1,High
139757,93,1,High
140694,93,1,High
146381,93,1,High
167173,93,1,High
198075,93,1,High
118301,93,1,High
127268,93,1,High
198597,93,1,High
171850,93,1,High
191521,93,1,High
191600,93,1,High
144363,93,1,High
114322,93,1,High
167262,93,1,High
144304,93,1,High
182821,93,1,High
188677,93,1,High
163677,93,1,High
162921,93,1,High
143891,93,1,High
71920,93,1,High
20730,93,1,High
70917,93,1,High
56022,93,1,High
98519,93,1,High
28745,93,1,High
104141,93,1,High
97805,93,1,High
89346,93,1,High
18471,93,1,High
76556,93,1,High
60351,93,1,High
70446,93,1,High
96403,93,1,High
81828,93,1,High
18491,93,1,High
70011,93,1,High
58004,93,1,High
92766,93,1,High
94259,93,1,High
54369,93,1,High
80706,93,1,High
106826,93,1,High
22273,93,1,High
47763,93,1,High
129247,93,1,High
89639,93,1,High
203332,93,1,High
181070,93,1,High
204579,93,1,High
183952,93,1,High
172665,93,1,High
75609,93,1,High
134459,93,1,High
164699,93,1,High
184881,93,1,High
64895,93,1,High
3475,93,1,High
190267,93,1,High
144194,93,1,High
46019,93,1,High
82414,93,1,High
69040,93,1,High
122215,93,1,High
157587,93,1,High
84301,93,1,High
187244,93,1,High
8091,92,1,High
36811,92,1,High
58965,92,1,High
54543,92,1,High
164073,92,1,High
205139,92,1,High
155412,92,1,High
153244,92,1,High
186338,92,1,High
150809,92,1,High
17747,92,1,High
110049,92,1,High
130271,92,1,High
149269,92,1,High
94398,92,1,High
191407,92,1,High
135003,92,1,High
147480,92,1,High
195275,92,1,High
23832,92,1,High
136651,92,1,High
120232,92,1,High
15626,92,1,High
205831,92,1,High
140954,92,1,High
172221,92,1,High
198261,92,1,High
3016,92,1,High
133052,92,1,High
169467,92,1,High
5588,92,1,High
193164,92,1,High
105171,92,1,High
163348,92,1,High
155243,92,1,High
3745,92,1,High
167491,92,1,High
205899,92,1,High
117167,92,1,High
196623,92,1,High
113937,92,1,High
144023,92,1,High
111072,92,1,High
78922,92,1,High
39460,92,1,High
87130,92,1,High
49161,92,1,High
104572,92,1,High
78399,92,1,High
33966,92,1,High
99460,92,1,High
43758,92,1,High
23297,92,1,High
79854,92,1,High
27205,92,1,High
31041,92,1,High
100811,92,1,High
25284,92,1,High
14493,92,1,High
99887,92,1,High
103644,92,1,High
67740,92,1,High
82943,92,1,High
95161,92,1,High
100816,92,1,High
101746,92,1,High
78296,92,1,High
13107,92,1,High
82639,92,1,High
38332,91,1,High
27258,91,1,High
13701,91,1,High
52489,91,1,High
16035,91,1,High
37499,91,1,High
94723,91,1,High
25568,91,1,High
27862,91,1,High
22104,91,1,High
60210,91,1,High
104307,91,1,High
30153,91,1,High
60258,91,1,High
57931,91,1,High
15936,91,1,High
71951,91,1,High
77956,91,1,High
60019,91,1,High
75369,91,1,High
47389,91,1,High
116937,91,1,High
110545,91,1,High
3255,91,1,High
23479,91,1,High
73571,91,1,High
149760,91,1,High
31121,91,1,High
132298,91,1,High
153996,91,1,High
118297,91,1,High
140540,91,1,High
131868,91,1,High
10157,91,1,High
105519,91,1,High
28284,91,1,High
108148,91,1,High
142150,91,1,High
171771,91,1,High
180621,91,1,High
173132,91,1,High
201484,91,1,High
180222,91,1,High
148472,91,1,High
182642,91,1,High
137639,91,1,High
158549,91,1,High
150225,91,1,High
183819,91,1,High
182223,91,1,High
197640,91,1,High
159183,91,1,High
123135,91,1,High
137521,91,1,High
118335,91,1,High
199808,91,1,High
138248,90,1,High
179192,90,1,High
4724,90,1,High
201185,90,1,High
115481,90,1,High
166449,90,1,High
130958,90,1,High
190389,90,1,High
191665,90,1,High
2344,90,1,High
105315,90,1,High
156913,90,1,High
202689,90,1,High
145628,90,1,High
183539,90,1,High
124239,90,1,High
112377,90,1,High
198916,90,1,High
203905,90,1,High
148861,90,1,High
4694,90,1,High
122003,90,1,High
121705,90,1,High
195993,90,1,High
130809,90,1,High
149835,90,1,High
138947,90,1,High
125125,90,1,High
172902,90,1,High
117789,90,1,High
114682,90,1,High
39453,90,1,High
80379,90,1,High
92699,90,1,High
61874,90,1,High
15637,90,1,High
35629,90,1,High
22929,90,1,High
35933,90,1,High
41983,90,1,High
100285,90,1,High
40846,90,1,High
11809,90,1,High
76272,90,1,High
15735,90,1,High
71176,90,1,High
35876,90,1,High
85823,90,1,High
38494,90,1,High
56337,90,1,High
86350,90,1,High
98688,90,1,High
90843,90,1,High
92431,90,1,High
81819,90,1,High
77235,90,1,High
75801,90,1,High
24195,90,1,High
25236,90,1,High
123118,90,1,High
90027,90,1,High
184175,90,1,High
157260,90,1,High
99400,90,1,High
82525,90,1,High
45674,90,1,High
50719,90,1,High
188446,90,1,High
166027,90,1,High
198832,90,1,High
116698,90,1,High
146382,90,1,High
10660,90,1,High
180719,90,1,High
141704,90,1,High
131805,90,1,High
126124,90,1,High
193112,90,1,High
25347,90,1,High
143108,90,1,High
114754,90,1,High
133364,90,1,High
142034,90,1,High
99963,90,1,High
99758,90,1,High
59965,89,1,High
186419,89,1,High
150036,89,1,High
201055,89,1,High
173897,89,1,High
77033,89,1,High
159724,89,1,High
136408,89,1,High
189889,89,1,High
117234,89,1,High
146255,89,1,High
77171,89,1,High
182839,89,1,High
203513,89,1,High
144750,89,1,High
37613,89,1,High
149909,89,1,High
37795,89,1,High
60033,89,1,High
108467,89,1,High
111784,89,1,High
120622,89,1,High
127868,89,1,High
158440,89,1,High
129229,89,1,High
153641,89,1,High
1837,89,1,High
205968,89,1,High
140883,89,1,High
202924,89,1,High
188659,89,1,High
109812,89,1,High
140609,89,1,High
130342,89,1,High
122704,89,1,High
107733,89,1,High
169032,89,1,High
144020,89,1,High
194670,89,1,High
170848,89,1,High
178612,89,1,High
2735,89,1,High
84474,89,1,High
27353,89,1,High
75005,89,1,High
22504,89,1,High
52767,89,1,High
70454,89,1,High
70014,89,1,High
24096,89,1,High
13131,89,1,High
68290,89,1,High
84715,89,1,High
73105,89,1,High
79546,89,1,High
18843,89,1,High
42208,89,1,High
47631,89,1,High
42436,89,1,High
90788,89,1,High
47562,89,1,High
24860,89,1,High
12205,89,1,High
48295,89,1,High
53682,89,1,High
104698,89,1,High
79570,89,1,High
81965,89,1,High
15229,89,1,High
40332,89,1,High
36987,89,1,High
55948,89,1,High
43365,89,1,High
15577,89,1,High
9239,89,1,High
10241,89,1,High
26712,89,1,High
54463,88,1,High
58919,88,1,High
73116,88,1,High
73422,88,1,High
43113,88,1,High
47584,88,1,High
101343,88,1,High
44200,88,1,High
61476,88,1,High
60407,88,1,High
13562,88,1,High
72563,88,1,High
7245,88,1,High
24391,88,1,High
66252,88,1,High
89509,88,1,High
9476,88,1,High
81156,88,1,High
22031,88,1,High
39021,88,1,High
85862,88,1,High
55030,88,1,High
107232,88,1,High
150350,88,1,High
48620,88,1,High
29032,88,1,High
50237,88,1,High
86129,88,1,High
49701,88,1,High
25579,88,1,High
183519,88,1,High
52177,88,1,High
177115,88,1,High
44870,88,1,High
35689,88,1,High
5168,88,1,High
184790,88,1,High
17738,88,1,High
52180,88,1,High
116387,88,1,High
56843,88,1,High
31004,88,1,High
116929,88,1,High
123940,88,1,High
183997,88,1,High
21111,88,1,High
107360,88,1,High
113089,88,1,High
204233,88,1,High
127170,88,1,High
188366,88,1,High
172646,88,1,High
4625,88,1,High
170741,88,1,High
110808,88,1,High
203050,88,1,High
146748,88,1,High
117453,88,1,High
161390,88,1,High
170679,88,1,High
6492,88,1,High
140969,88,1,High
204622,88,1,High
176266,88,1,High
144571,88,1,High
194587,88,1,High
168872,88,1,High
179149,88,1,High
192439,88,1,High
122268,88,1,High
131125,88,1,High
153075,88,1,High
143402,88,1,High
198398,88,1,High
173138,88,1,High
185301,88,1,High
180595,88,1,High
108441,88,1,High
105596,88,1,High
205804,87,1,High
158764,87,1,High
205496,87,1,High
199306,87,1,High
152360,87,1,High
124068,87,1,High
190883,87,1,High
142566,87,1,High
196770,87,1,High
113594,87,1,High
106583,87,1,High
1018,87,1,High
409,87,1,High
3787,87,1,High
195247,87,1,High
190687,87,1,High
127951,87,1,High
148214,87,1,High
3794,87,1,High
170233,87,1,High
30737,87,1,High
103742,87,1,High
22824,87,1,High
89930,87,1,High
57009,87,1,High
82288,87,1,High
45635,87,1,High
32373,87,1,High
80605,87,1,High
103243,87,1,High
33626,87,1,High
66844,87,1,High
8537,87,1,High
49501,87,1,High
51272,87,1,High
36725,87,1,High
25085,87,1,High
43989,87,1,High
88263,87,1,High
22440,87,1,High
39663,87,1,High
80232,87,1,High
43467,87,1,High
72586,87,1,High
99576,87,1,High
54979,87,1,High
93631,87,1,High
69985,87,1,High
45018,87,1,High
27122,87,1,High
45930,87,1,High
70309,87,1,High
36285,87,1,High
88648,87,1,High
16731,87,1,High
26986,87,1,High
97932,87,1,High
133258,87,1,High
94537,87,1,High
170787,87,1,High
114078,87,1,High
125715,87,1,High
170689,87,1,High
143840,87,1,High
192025,87,1,High
188291,87,1,High
156439,87,1,High
115373,87,1,High
84321,87,1,High
51165,87,1,High
115314,87,1,High
180492,87,1,High
96576,87,1,High
37983,87,1,High
23764,87,1,High
154417,87,1,High
147853,87,1,High
158482,87,1,High
42064,86,1,High
47647,86,1,High
15968,86,1,High
180937,86,1,High
105319,86,1,High
181782,86,1,High
18066,86,1,High
180023,86,1,High
103142,86,1,High
7855,86,1,High
136590,86,1,High
79577,86,1,High
111623,86,1,High
18683,86,1,High
6933,86,1,High
71834,86,1,High
185953,86,1,High
172718,86,1,High
119078,86,1,High
145253,86,1,High
152538,86,1,High
91160,86,1,High
8737,86,1,High
120168,86,1,High
49808,86,1,High
181729,86,1,High
173027,86,1,High
100263,86,1,High
103405,86,1,High
152083,86,1,High
127581,86,1,High
154508,86,1,High
190445,86,1,High
198085,86,1,High
144542,86,1,High
152968,86,1,High
173982,86,1,High
158669,86,1,High
868,86,1,High
120726,86,1,High
192512,86,1,High
188534,86,1,High
2055,86,1,High
159909,86,1,High
156420,86,1,High
187736,86,1,High
194688,86,1,High
132083,86,1,High
179762,86,1,High
164212,86,1,High
193823,86,1,High
111109,86,1,High
133839,86,1,High
190250,86,1,High
38210,86,1,High
8417,86,1,High
90235,86,1,High
34552,86,1,High
94455,86,1,High
84652,86,1,High
47484,86,1,High
41698,86,1,High
67080,86,1,High
73342,86,1,High
90415,86,1,High
74884,86,1,High
103419,86,1,High
51162,86,1,High
92426,86,1,High
81680,86,1,High
94339,86,1,High
7267,86,1,High
63227,86,1,High
9500,86,1,High
19432,86,1,High
29386,86,1,High
95768,86,1,High
94786,86,1,High
91961,86,1,High
36556,86,1,High
57518,86,1,High
18718,86,1,High
15447,86,1,High
12486,86,1,High
60406,86,1,High
58979,86,1,High
98810,86,1,High
91270,86,1,High
32270,86,1,High
32229,86,1,High
61000,86,1,High
54668,86,1,High
72380,86,1,High
71909,85,1,High
14781,85,1,High
23023,85,1,High
10218,85,1,High
13334,85,1,High
51144,85,1,High
68347,85,1,High
13623,85,1,High
44494,85,1,High
73719,85,1,High
39155,85,1,High
6754,85,1,High
27233,85,1,High
14689,85,1,High
19500,85,1,High
12899,85,1,High
101850,85,1,High
17981,85,1,High
11907,85,1,High
33926,85,1,High
85454,85,1,High
103255,85,1,High
10535,85,1,High
77218,85,1,High
59398,85,1,High
59712,85,1,High
68478,85,1,High
87439,85,1,High
80876,85,1,High
47168,85,1,High
17053,85,1,High
23618,85,1,High
25275,85,1,High
28087,85,1,High
24827,85,1,High
57252,85,1,High
117740,85,1,High
69793,85,1,High
163033,85,1,High
162350,85,1,High
201891,85,1,High
146379,85,1,High
125586,85,1,High
2399,85,1,High
65149,85,1,High
173379,85,1,High
139211,85,1,High
66090,85,1,High
57027,85,1,High
115312,85,1,High
61306,85,1,High
201435,85,1,High
147240,85,1,High
199980,85,1,High
62990,85,1,High
110254,85,1,High
185277,85,1,High
117573,85,1,High
186764,85,1,High
122694,85,1,High
201122,85,1,High
178590,85,1,High
132028,85,1,High
20261,85,1,High
145500,85,1,High
199959,85,1,High
126209,85,1,High
127006,85,1,High
169398,85,1,High
148155,85,1,High
149809,85,1,High
43718,85,1,High
138401,85,1,High
138203,85,1,High
114698,85,1,High
203040,85,1,High
134482,85,1,High
165953,85,1,High
147990,85,1,High
187226,85,1,High
175549,85,1,High
196762,85,1,High
153372,85,1,High
128787,85,1,High
184917,85,1,High
182217,85,1,High
141527,85,1,High
164839,85,1,High
134248,85,1,High
199960,85,1,High
184561,85,1,High
189823,85,1,High
188573,85,1,High
140671,85,1,High
129304,85,1,High
179752,85,1,High
143457,85,1,High
3830,85,1,High
172736,85,1,High
148345,85,1,High
140819,84,1,High
180743,84,1,High
204592,84,1,High
184501,84,1,High
129087,84,1,High
110507,84,1,High
185894,84,1,High
127427,84,1,High
122557,84,1,High
148993,84,1,High
139506,84,1,High
163972,84,1,High
169869,84,1,High
151570,84,1,High
130475,84,1,High
150784,84,1,High
184079,84,1,High
109347,84,1,High
166521,84,1,High
171188,84,1,High
106580,84,1,High
146561,84,1,High
1075,84,1,High
854,84,1,High
114711,84,1,High
103881,84,1,High
95648,84,1,High
64372,84,1,High
60430,84,1,High
48992,84,1,High
80089,84,1,High
27992,84,1,High
41126,84,1,High
47737,84,1,High
53722,84,1,High
22913,84,1,High
92332,84,1,High
18632,84,1,High
53408,84,1,High
78609,84,1,High
13943,84,1,High
44531,84,1,High
25481,84,1,High
31811,84,1,High
51836,84,1,High
86344,84,1,High
103122,84,1,High
19829,84,1,High
60336,84,1,High
23029,84,1,High
11431,84,1,High
82895,84,1,High
54471,84,1,High
60828,84,1,High
36464,84,1,High
101294,84,1,High
65897,84,1,High
26536,84,1,High
24530,84,1,High
74840,84,1,High
33458,84,1,High
81413,84,1,High
20130,84,1,High
73545,84,1,High
87170,84,1,High
166665,84,1,High
165669,84,1,High
186837,84,1,High
28999,84,1,High
205647,84,1,High
78039,84,1,High
141174,84,1,High
195176,84,1,High
187748,84,1,High
160613,84,1,High
116571,84,1,High
194031,84,1,High
49934,84,1,High
142427,84,1,High
173344,84,1,High
33483,84,1,High
84722,84,1,High
64112,84,1,High
157932,84,1,High
83321,84,1,High
172211,84,1,High
41026,84,1,High
42555,84,1,High
69493,84,1,High
62883,84,1,High
186291,84,1,High
204854,84,1,High
203183,84,1,High
143057,84,1,High
3593,84,1,High
109279,84,1,High
87000,84,1,High
189766,84,1,High
143415,84,1,High
82516,83,1,High
170588,83,1,High
115121,83,1,High
151361,83,1,High
166374,83,1,High
172661,83,1,High
112450,83,1,High
139823,83,1,High
135854,83,1,High
53475,83,1,High
164941,83,1,High
52701,83,1,High
158656,83,1,High
153702,83,1,High
16554,83,1,High
186377,83,1,High
117182,83,1,High
42044,83,1,High
4345,83,1,High
32451,83,1,High
53393,83,1,High
40658,83,1,High
60425,83,1,High
116845,83,1,High
126687,83,1,High
127708,83,1,High
147372,83,1,High
101021,83,1,High
138284,83,1,High
107107,83,1,High
160489,83,1,High
1776,83,1,High
152158,83,1,High
199928,83,1,High
190870,83,1,High
127663,83,1,High
183173,83,1,High
182017,83,1,High
197970,83,1,High
177006,83,1,High
111687,83,1,High
124949,83,1,High
110040,83,1,High
129647,83,1,High
168921,83,1,High
147936,83,1,High
165365,83,1,High
183844,83,1,High
180193,83,1,High
148694,83,1,High
496,83,1,High
161897,83,1,High
182595,83,1,High
135222,83,1,High
139891,83,1,High
131416,83,1,High
116466,83,1,High
123327,83,1,High
204103,83,1,High
90958,83,1,High
100182,83,1,High
11997,83,1,High
35583,83,1,High
63777,83,1,High
92638,83,1,High
79289,83,1,High
77788,83,1,High
78343,83,1,High
31189,83,1,High
103118,83,1,High
24565,83,1,High
74358,83,1,High
50583,83,1,High
37410,83,1,High
97609,83,1,High
83705,83,1,High
30024,83,1,High
91105,83,1,High
32118,83,1,High
28980,83,1,High
91120,83,1,High
67207,83,1,High
42892,83,1,High
86669,83,1,High
73429,83,1,High
31096,83,1,High
102960,82,1,High
17679,82,1,High
95553,82,1,High
17918,82,1,High
32328,82,1,High
65945,82,1,High
40669,82,1,High
37577,82,1,High
57559,82,1,High
19875,82,1,High
92825,82,1,High
57013,82,1,High
72762,82,1,High
27959,82,1,High
50436,82,1,High
97794,82,1,High
25886,82,1,High
94316,82,1,High
50262,82,1,High
38999,82,1,High
49240,82,1,High
52740,82,1,High
86866,82,1,High
93461,82,1,High
97846,82,1,High
86322,82,1,High
39358,82,1,High
50652,82,1,High
83731,82,1,High
60884,82,1,High
39801,82,1,High
73358,82,1,High
28477,82,1,High
69671,82,1,High
74692,82,1,High
10429,82,1,High
37171,82,1,High
8747,82,1,High
72668,82,1,High
11236,82,1,High
70449,82,1,High
50700,82,1,High
142443,82,1,High
203634,82,1,High
42539,82,1,High
79238,82,1,High
18374,82,1,High
132686,82,1,High
